DATAFLOW,LAST UPDATE,freq,unit,accident,victim,pers_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EL,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,ES,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,EU27_2020,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FI,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,FR,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HR,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,HU,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IE,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,IT,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LT,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LU,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,LV,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NL,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NO,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NO,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,DERAIL,INJ_SRL,UA_PER,NO,2008,0,
