DATAFLOW,LAST UPDATE,freq,loadstat,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2022,5,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,DK,2023,21,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EE,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,EL,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,ES,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FI,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2007,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2009,2174,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2010,1153,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2011,873,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2012,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2013,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2014,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,FR,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2007,32,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2008,17,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HR,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2004,1821,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2005,650,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2006,486,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2007,6567,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2011,28,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2012,25,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,HU,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IE,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2004,4406,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2005,14974,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2006,16492,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2007,16528,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2009,19285,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2010,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2011,16457,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2012,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2013,16923,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2014,14024,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2016,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2017,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2018,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2019,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2020,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2022,11131,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,IT,2023,6174,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2004,8,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LT,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LU,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,INTL,RVEH,NR,LV,2019,0,
