DATAFLOW,LAST UPDATE,freq,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2014,36,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2015,36,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2016,36,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2017,35,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2018,32,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2019,35,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2020,33,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2021,62,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,DK,2022,72,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1992,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1993,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1994,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1995,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1996,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1997,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1998,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,1999,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2000,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2001,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2002,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2003,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2004,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2005,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2006,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2007,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2008,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2009,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2010,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2011,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2012,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2013,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2014,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2015,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2016,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2017,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2018,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2019,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2021,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EE,2022,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,1999,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2000,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2001,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2002,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2003,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2004,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2005,14,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2006,26,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2007,29,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2008,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2009,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2010,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2011,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2012,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2013,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2014,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2015,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2016,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2017,30,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2018,16,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2019,16,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2020,16,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2021,16,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,EL,2022,21,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1990,593,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1991,592,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1992,570,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1993,568,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1994,548,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1995,501,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1996,483,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1997,474,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1998,452,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,1999,449,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2000,440,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2001,439,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2002,434,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2004,411,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2005,417,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2006,363,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2007,360,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2008,347,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2009,334,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2016,224,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2017,226,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2018,227,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2019,236,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2020,244,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2021,244,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,ES,2022,279,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1990,110,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1991,110,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1992,110,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1993,111,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1994,111,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1995,111,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1996,113,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1997,124,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1998,129,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,1999,130,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2000,130,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2001,140,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2002,148,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2003,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2004,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2005,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2006,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2007,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2008,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2009,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2010,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2011,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2012,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2013,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2014,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2015,156,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2016,155,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2017,165,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FI,2018,173,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1990,2298,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1991,2307,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1992,2310,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1993,2250,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1994,2203,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1995,2210,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1996,2219,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1997,2151,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1998,2126,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,1999,2024,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2000,2009,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2001,2022,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2002,2025,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2003,1973,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2004,1880,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2005,1732,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2006,1571,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2007,1605,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2008,1638,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2009,1667,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2010,1675,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2011,1680,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2012,1680,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2013,1701,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2014,1675,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2015,1675,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2016,1667,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2017,1621,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2018,1577,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2019,1514,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2020,1457,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2021,1073,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,FR,2022,1020,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,1995,258,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,1996,251,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,1997,250,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,1998,240,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,1999,228,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,2018,120,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,2019,117,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,2020,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,2021,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,GE,2022,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1990,138,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1991,142,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1992,141,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1993,147,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1994,147,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1995,144,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1996,140,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1997,140,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1998,140,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,1999,136,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2000,136,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2001,106,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2002,108,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2003,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2004,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2005,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2006,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2007,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2008,98,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2009,98,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2010,98,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2011,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2012,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2013,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2014,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2015,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2016,123,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2017,124,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2018,135,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2019,123,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2020,141,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2021,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HR,2022,134,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1990,503,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1991,506,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1992,501,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1993,501,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1994,494,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1995,493,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1996,487,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1997,486,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1998,485,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,1999,481,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2000,478,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2001,478,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2002,486,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2003,486,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2004,483,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2005,486,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2008,491,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2009,501,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2010,506,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2011,526,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2012,540,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2013,561,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2014,581,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2015,586,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2016,584,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2017,590,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2018,595,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2019,622,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2020,584,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2021,614,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,HU,2022,585,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,1995,2078,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,1996,2010,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,1997,1924,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,1998,1956,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,1999,2007,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2000,2083,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2002,1902,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2003,1906,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2004,1878,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2005,1854,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2006,1872,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2007,1751,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2008,1729,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,LOC,ELC,NR,IT,2009,1790,
