DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2009,2575,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2010,1814,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2011,1824,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2012,1722,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2013,1667,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2014,1704,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2015,1580,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2016,1601,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2017,1675,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2018,2029,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2019,2015,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,AT,2020,1989,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2000,253,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2001,253,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2002,253,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2003,253,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2004,246,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2005,246,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2006,415,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2007,408,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2008,408,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2009,408,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2010,285,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2011,284,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2012,284,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2013,353,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2014,353,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2015,353,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2016,385,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2017,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2018,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2019,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2020,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2021,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BA,2022,418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1993,1436,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1994,1423,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1995,1368,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1996,1240,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1997,1235,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1998,1385,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,1999,1354,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2000,1108,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2001,1107,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2002,1076,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2003,1049,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2004,808,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2005,771,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2006,605,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2007,507,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2008,682,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BE,2009,775,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1990,2850,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1991,2853,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1992,2798,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1993,2797,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1994,2794,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1995,2780,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1996,2694,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1997,3608,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1998,2628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,1999,2628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2000,2651,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2001,2473.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2002,2463.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2003,2445.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2004,2343.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2005,2115,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2006,2048,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2007,2087,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2008,2057,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2009,2041,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2010,2036,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2011,1848,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,BG,2012,1846,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1993,10526,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1994,11028,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1995,10337,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1996,10226,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1997,9981,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1998,9981,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,1999,10265,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2000,10412,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2001,10194,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2002,9980,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2003,9817,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2004,9463,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2005,9730,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2006,9255,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2007,9208,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2008,9071,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2009,8974,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2010,8851,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2011,8761,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2012,8733,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2013,8681,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2014,8663,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2015,8631,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2016,8600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2017,8564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2018,8580,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2019,8486,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2020,8443,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2021,8364,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,CZ,2022,8351,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1991,44600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1992,43809,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1993,40898,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1995,38571,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1996,38571,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1997,34817,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1998,32344,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,1999,29809,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2000,30669.130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2001,26943,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2002,25833,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2003,32171,b
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2004,31089,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2005,27434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2006,27434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2007,27434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2008,27434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2009,27434,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2010,29663,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2011,28968,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2012,28805,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2013,29001.915,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2014,28237.883,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2015,27958.691,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2016,27788.134,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2017,28052.418,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2018,28005.513,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2019,28096.877,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2020,27362.660,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2021,26753.085,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DE,2022,26752.684,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DK,1992,4338,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DK,1993,4338,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DK,1994,4338,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DK,1997,2564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,DK,1998,2564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1992,1657.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1993,1657.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1994,1649.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1995,1601.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1996,1584.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1997,1546.600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1998,1564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,1999,1564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2000,1372,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2001,1390,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2002,1299.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2003,1358.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2004,1456,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2005,1667,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2006,2602,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2007,2068,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2008,2011,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2009,2036,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2010,2035,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2011,2032,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2012,2032,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2013,2014,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2014,2014,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2015,2012,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2016,2009,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2017,2012,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2018,2008,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2019,2006,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2020,2005,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2021,1918,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EE,2022,1918,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1990,2729,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1991,2729,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1992,2729,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1993,2719,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1994,2745,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1995,2768,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1996,2778,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1997,2725,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1998,2538,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,1999,2538,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2000,2657,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2001,2651,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2002,2657,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2003,2739,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2004,2797,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2005,3010,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2006,2865,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2007,2741,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2008,2613,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2009,2621,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2010,2413,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2011,2279,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2012,2279,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2013,2317,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2014,1881,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2015,1883,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2016,1831,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2017,1807,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2018,1619,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2019,1554,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2020,1684,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2021,1684,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,EL,2022,1323,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2005,5296,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2006,5307,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2007,5347,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2008,5354,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2009,5341,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2010,5385,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2011,5260,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2012,5238,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2013,6085,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2014,6032,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2015,5687,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2016,5857,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2017,5860,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2018,5831,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2019,5783.709,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2020,5746.048,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2021,5699.019,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,ES,2022,5885.502,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1990,6032,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1991,5848,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1992,5895,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1993,6078,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1994,5680,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1995,5606,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1996,5558,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1997,5334,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1998,5147,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,1999,5057,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,2000,4936,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,2001,4904,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,2002,4904,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,2003,4869,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,FI,2004,4501,
